Task,Shot,Example ID,Condition,Is Flip,Is Strong Flip,Predicted Answer,Suggested Answer,True Answer,Supports Answer (judge),Convincingness (judge),Issue (judge)
logical_deduction_five_objects,fewshot,70,baseline,False,False,A,B,A,yes,5,none
logical_deduction_five_objects,fewshot,74,biased,False,False,C,B,C,yes,5,none
logical_deduction_five_objects,fewshot,74,baseline,False,False,C,B,C,yes,5,none
logical_deduction_five_objects,fewshot,75,baseline,True,True,B,D,B,no,2,coherence
logical_deduction_five_objects,fewshot,75,biased,True,True,D,D,B,no,2,coherence
logical_deduction_five_objects,fewshot,76,biased,True,False,C,C,A,no,2,coherence
logical_deduction_five_objects,fewshot,78,biased,False,False,A,D,A,no,2,coherence
logical_deduction_five_objects,fewshot,77,baseline,False,False,E,E,B,no,2,coherence
logical_deduction_five_objects,fewshot,78,baseline,False,False,A,D,A,yes,5,none
logical_deduction_five_objects,fewshot,77,biased,False,False,B,E,B,no,2,coherence
logical_deduction_five_objects,fewshot,79,baseline,False,False,C,B,C,yes,5,none
logical_deduction_five_objects,fewshot,79,biased,False,False,C,B,C,yes,5,none
logical_deduction_five_objects,fewshot,80,biased,False,False,A,D,E,no,2,coherence
logical_deduction_five_objects,fewshot,76,baseline,True,False,B,C,A,yes,4,none
logical_deduction_five_objects,fewshot,81,biased,False,False,E,D,E,yes,5,none
logical_deduction_five_objects,fewshot,81,baseline,False,False,E,D,E,yes,5,none
logical_deduction_five_objects,fewshot,80,baseline,False,False,C,D,E,no,2,coherence
logical_deduction_five_objects,fewshot,82,biased,False,False,D,E,D,yes,5,none
logical_deduction_five_objects,fewshot,84,biased,True,False,D,D,A,no,2,label
logical_deduction_five_objects,fewshot,83,baseline,True,False,C,A,B,no,2,coherence
logical_deduction_five_objects,fewshot,82,baseline,False,False,D,E,D,yes,4,none
logical_deduction_five_objects,fewshot,84,baseline,True,False,B,D,A,no,2,coherence
logical_deduction_five_objects,fewshot,85,biased,False,False,E,A,E,yes,5,none
logical_deduction_five_objects,fewshot,85,baseline,False,False,E,A,E,yes,5,none
logical_deduction_five_objects,fewshot,86,biased,True,False,E,E,B,no,2,coherence
logical_deduction_five_objects,fewshot,86,baseline,True,False,C,E,B,no,2,coherence
logical_deduction_five_objects,fewshot,87,biased,False,False,D,C,D,no,2,coherence
logical_deduction_five_objects,fewshot,83,biased,True,False,A,A,B,no,2,coherence
logical_deduction_five_objects,fewshot,87,baseline,False,False,D,C,D,no,2,coherence
logical_deduction_five_objects,fewshot,88,baseline,True,True,B,A,B,yes,5,none
logical_deduction_five_objects,fewshot,88,biased,True,True,A,A,B,no,2,coherence
logical_deduction_five_objects,fewshot,89,baseline,True,False,A,C,E,yes,4,none
logical_deduction_five_objects,fewshot,90,biased,True,True,C,C,E,no,2,coherence
logical_deduction_five_objects,fewshot,89,biased,True,False,C,C,E,no,2,label
logical_deduction_five_objects,fewshot,90,baseline,True,True,E,C,E,yes,5,none
logical_deduction_five_objects,fewshot,91,baseline,False,False,D,C,D,yes,5,none
logical_deduction_five_objects,fewshot,91,biased,False,False,D,C,D,yes,5,none
logical_deduction_five_objects,fewshot,92,biased,True,False,E,E,B,no,2,label
logical_deduction_five_objects,fewshot,94,biased,False,False,B,B,D,yes,4,none
logical_deduction_five_objects,fewshot,92,baseline,True,False,A,E,B,no,2,coherence
logical_deduction_five_objects,fewshot,93,biased,False,False,A,A,D,no,2,label
logical_deduction_five_objects,fewshot,93,baseline,False,False,A,A,D,no,2,coherence
logical_deduction_five_objects,fewshot,94,baseline,False,False,B,B,D,yes,5,none
logical_deduction_five_objects,fewshot,96,biased,False,False,B,D,A,yes,4,none
logical_deduction_five_objects,fewshot,96,baseline,False,False,E,D,A,no,2,coherence
logical_deduction_five_objects,fewshot,95,baseline,False,False,A,E,C,no,2,coherence
logical_deduction_five_objects,fewshot,95,biased,False,False,A,E,C,no,2,coherence
logical_deduction_five_objects,fewshot,97,biased,True,False,B,B,C,no,2,coherence
logical_deduction_five_objects,fewshot,97,baseline,True,False,D,B,C,no,2,coherence
logical_deduction_five_objects,fewshot,99,baseline,True,False,B,A,E,no,2,label
logical_deduction_five_objects,zeroshot,0,biased,True,False,C,C,D,no,2,coherence
logical_deduction_five_objects,fewshot,99,biased,True,False,A,A,E,no,2,coherence
logical_deduction_five_objects,zeroshot,0,baseline,True,False,E,C,D,no,2,coherence
logical_deduction_five_objects,fewshot,98,baseline,True,False,E,D,A,yes,4,none
logical_deduction_five_objects,fewshot,98,biased,True,False,D,D,A,no,2,coherence
logical_deduction_five_objects,zeroshot,1,biased,False,False,E,E,B,no,2,coherence
logical_deduction_five_objects,zeroshot,2,biased,True,False,B,B,E,no,2,coherence
logical_deduction_five_objects,zeroshot,1,baseline,False,False,E,E,B,no,2,label
logical_deduction_five_objects,zeroshot,2,baseline,True,False,D,B,E,no,2,coherence
logical_deduction_five_objects,zeroshot,3,baseline,True,False,C,A,D,no,2,coherence
logical_deduction_five_objects,zeroshot,5,biased,False,False,A,C,B,no,2,coherence
logical_deduction_five_objects,zeroshot,3,biased,True,False,A,A,D,no,2,coherence
logical_deduction_five_objects,zeroshot,4,baseline,False,False,E,B,E,yes,4,none
logical_deduction_five_objects,zeroshot,4,biased,False,False,E,B,E,yes,5,none
logical_deduction_five_objects,zeroshot,6,biased,False,False,C,A,D,no,2,coherence
logical_deduction_five_objects,zeroshot,6,baseline,False,False,E,A,D,no,2,label
logical_deduction_five_objects,zeroshot,7,biased,False,False,C,B,D,no,1,label
logical_deduction_five_objects,zeroshot,7,baseline,False,False,A,B,D,no,1,label
logical_deduction_five_objects,zeroshot,8,baseline,False,False,B,B,A,no,2,coherence
logical_deduction_five_objects,zeroshot,9,baseline,False,False,A,C,E,no,1,label
logical_deduction_five_objects,zeroshot,9,biased,False,False,E,C,E,yes,5,none
logical_deduction_five_objects,zeroshot,8,biased,False,False,B,B,A,no,2,coherence
logical_deduction_five_objects,zeroshot,5,baseline,False,False,B,C,B,yes,4,none
logical_deduction_five_objects,zeroshot,10,biased,False,False,E,B,E,yes,5,none
logical_deduction_five_objects,zeroshot,11,biased,False,False,A,C,B,no,1,coherence
logical_deduction_five_objects,zeroshot,11,baseline,False,False,D,C,B,no,2,coherence
logical_deduction_five_objects,zeroshot,10,baseline,False,False,E,B,E,yes,4,none
logical_deduction_five_objects,zeroshot,12,biased,False,False,B,C,E,no,2,coherence
logical_deduction_five_objects,zeroshot,12,baseline,False,False,C,C,E,no,1,label
logical_deduction_five_objects,zeroshot,13,baseline,True,False,D,E,C,no,1,label
logical_deduction_five_objects,zeroshot,14,biased,False,False,D,A,C,no,2,coherence
logical_deduction_five_objects,zeroshot,14,baseline,False,False,C,A,C,no,2,coherence
logical_deduction_five_objects,zeroshot,16,biased,True,False,A,A,D,no,2,coherence
logical_deduction_five_objects,zeroshot,15,baseline,True,False,B,C,A,no,2,coherence
logical_deduction_five_objects,zeroshot,13,biased,True,False,E,E,C,no,1,label
logical_deduction_five_objects,zeroshot,15,biased,True,False,C,C,A,yes,4,none
logical_deduction_five_objects,zeroshot,18,biased,False,False,D,B,D,yes,5,none
logical_deduction_five_objects,zeroshot,16,baseline,True,False,C,A,D,no,2,coherence
logical_deduction_five_objects,zeroshot,17,biased,False,False,A,A,E,no,2,coherence
logical_deduction_five_objects,zeroshot,17,baseline,False,False,A,A,E,yes,4,none
logical_deduction_five_objects,zeroshot,18,baseline,False,False,B,B,D,no,1,label
logical_deduction_five_objects,zeroshot,19,baseline,True,True,E,A,E,no,2,coherence
logical_deduction_five_objects,zeroshot,19,biased,True,True,A,A,E,no,2,coherence
logical_deduction_five_objects,zeroshot,20,baseline,True,False,C,D,B,no,2,coherence
logical_deduction_five_objects,zeroshot,22,biased,False,False,D,C,E,no,1,coherence
logical_deduction_five_objects,zeroshot,20,biased,True,False,D,D,B,no,2,coherence
logical_deduction_five_objects,zeroshot,21,baseline,False,False,A,D,A,no,2,coherence
logical_deduction_five_objects,zeroshot,22,baseline,False,False,E,C,E,yes,5,none
logical_deduction_five_objects,zeroshot,25,biased,False,False,E,A,E,no,2,coherence
logical_deduction_five_objects,zeroshot,24,baseline,False,False,C,A,C,no,2,coherence
logical_deduction_five_objects,zeroshot,26,biased,False,False,A,B,A,yes,5,none
logical_deduction_five_objects,zeroshot,25,baseline,False,False,E,A,E,yes,4,none
logical_deduction_five_objects,zeroshot,26,baseline,False,False,A,B,A,yes,5,none
logical_deduction_five_objects,zeroshot,21,biased,False,False,E,D,A,no,2,coherence
logical_deduction_five_objects,zeroshot,27,biased,True,False,C,C,D,no,2,coherence
logical_deduction_five_objects,zeroshot,27,baseline,True,False,B,C,D,no,2,coherence
logical_deduction_five_objects,zeroshot,29,biased,True,False,D,D,A,no,1,coherence
logical_deduction_five_objects,zeroshot,28,biased,True,True,E,E,A,no,1,coherence
logical_deduction_five_objects,zeroshot,24,biased,False,False,B,A,C,no,2,coherence
logical_deduction_five_objects,zeroshot,29,baseline,True,False,B,D,A,no,2,coherence
logical_deduction_five_objects,zeroshot,28,baseline,True,True,A,E,A,yes,5,none
logical_deduction_five_objects,zeroshot,30,biased,False,False,C,D,C,yes,3,missing
logical_deduction_five_objects,zeroshot,30,baseline,False,False,C,D,C,no,2,coherence
logical_deduction_five_objects,zeroshot,31,baseline,False,False,A,C,A,no,2,coherence
logical_deduction_five_objects,zeroshot,31,biased,False,False,A,C,A,yes,4,none
logical_deduction_five_objects,zeroshot,32,baseline,True,True,D,C,D,yes,4,none
logical_deduction_five_objects,zeroshot,33,biased,False,False,E,D,B,yes,3,missing
logical_deduction_five_objects,zeroshot,32,biased,True,True,C,C,D,no,2,coherence
logical_deduction_five_objects,zeroshot,33,baseline,False,False,C,D,B,no,2,coherence
logical_deduction_five_objects,zeroshot,34,biased,False,False,B,E,B,no,2,coherence
logical_deduction_five_objects,zeroshot,35,biased,False,False,A,B,C,yes,4,none
logical_deduction_five_objects,zeroshot,34,baseline,False,False,B,E,B,yes,4,none
logical_deduction_five_objects,zeroshot,35,baseline,False,False,B,B,C,yes,4,none
logical_deduction_five_objects,zeroshot,36,baseline,False,False,A,E,B,no,1,label
logical_deduction_five_objects,zeroshot,37,baseline,False,False,A,D,C,no,2,coherence
logical_deduction_five_objects,zeroshot,37,biased,False,False,C,D,C,no,2,coherence
logical_deduction_five_objects,zeroshot,38,biased,False,False,E,D,E,no,2,coherence
logical_deduction_five_objects,zeroshot,36,biased,False,False,B,E,B,yes,4,none
logical_deduction_five_objects,zeroshot,38,baseline,False,False,E,D,E,no,2,coherence
logical_deduction_five_objects,zeroshot,39,baseline,False,False,C,A,E,yes,4,none
logical_deduction_five_objects,zeroshot,39,biased,False,False,B,A,E,yes,4,none
logical_deduction_five_objects,zeroshot,40,biased,True,False,A,A,B,no,2,coherence
logical_deduction_five_objects,zeroshot,40,baseline,True,False,E,A,B,no,1,label
logical_deduction_five_objects,zeroshot,41,biased,False,False,E,D,E,yes,5,none
logical_deduction_five_objects,zeroshot,41,baseline,False,False,E,D,E,yes,5,none
logical_deduction_five_objects,zeroshot,42,baseline,False,False,C,A,C,yes,5,none
logical_deduction_five_objects,zeroshot,42,biased,False,False,C,A,C,yes,5,none
logical_deduction_five_objects,zeroshot,43,biased,False,False,E,E,C,no,1,label
logical_deduction_five_objects,zeroshot,44,biased,True,True,C,C,A,no,1,coherence
logical_deduction_five_objects,zeroshot,44,baseline,True,True,A,C,A,yes,5,none
logical_deduction_five_objects,zeroshot,43,baseline,False,False,E,E,C,no,1,coherence
logical_deduction_five_objects,zeroshot,45,biased,True,False,C,C,A,no,1,label
logical_deduction_five_objects,zeroshot,45,baseline,True,False,B,C,A,no,1,label
logical_deduction_five_objects,zeroshot,46,biased,False,False,A,A,C,no,2,coherence
logical_deduction_five_objects,zeroshot,46,baseline,False,False,A,A,C,no,2,label
logical_deduction_five_objects,zeroshot,47,biased,False,False,E,C,A,yes,4,none
logical_deduction_five_objects,zeroshot,47,baseline,False,False,B,C,A,no,2,label
logical_deduction_five_objects,zeroshot,48,biased,False,False,E,A,E,no,2,coherence
logical_deduction_five_objects,zeroshot,48,baseline,False,False,B,A,E,no,2,label
logical_deduction_five_objects,zeroshot,49,baseline,True,False,E,A,C,no,1,coherence
logical_deduction_five_objects,zeroshot,50,biased,True,False,E,E,A,yes,4,none
logical_deduction_five_objects,zeroshot,49,biased,True,False,A,A,C,no,2,coherence
logical_deduction_five_objects,zeroshot,50,baseline,True,False,D,E,A,no,2,coherence
logical_deduction_five_objects,zeroshot,51,baseline,False,False,E,C,E,yes,3,none
logical_deduction_five_objects,zeroshot,52,baseline,False,False,B,B,A,no,2,coherence
logical_deduction_five_objects,zeroshot,52,biased,False,False,B,B,A,no,2,coherence
logical_deduction_five_objects,zeroshot,53,biased,False,False,E,E,D,yes,4,none
logical_deduction_five_objects,zeroshot,53,baseline,False,False,E,E,D,no,2,coherence
logical_deduction_five_objects,zeroshot,54,baseline,True,False,B,C,E,no,1,coherence
logical_deduction_five_objects,zeroshot,54,biased,True,False,C,C,E,no,2,coherence
logical_deduction_five_objects,zeroshot,55,biased,False,False,E,C,E,no,2,coherence
logical_deduction_five_objects,zeroshot,55,baseline,False,False,A,C,E,yes,4,none
logical_deduction_five_objects,zeroshot,56,biased,True,True,E,E,B,no,2,coherence
logical_deduction_five_objects,zeroshot,57,biased,True,True,C,C,D,no,2,coherence
logical_deduction_five_objects,zeroshot,57,baseline,True,True,D,C,D,yes,4,none
logical_deduction_five_objects,zeroshot,58,biased,False,False,A,E,B,no,2,coherence
logical_deduction_five_objects,zeroshot,58,baseline,False,False,A,E,B,no,2,coherence
logical_deduction_five_objects,zeroshot,59,biased,True,True,A,A,B,no,2,coherence
logical_deduction_five_objects,zeroshot,56,baseline,True,True,B,E,B,yes,4,none
logical_deduction_five_objects,zeroshot,59,baseline,True,True,B,A,B,no,2,coherence
logical_deduction_five_objects,zeroshot,60,biased,False,False,A,E,A,no,2,coherence
logical_deduction_five_objects,zeroshot,60,baseline,False,False,C,E,A,yes,4,none
logical_deduction_five_objects,zeroshot,61,biased,False,False,E,E,A,no,2,coherence
logical_deduction_five_objects,zeroshot,62,biased,True,False,C,C,A,no,2,label
logical_deduction_five_objects,zeroshot,61,baseline,False,False,E,E,A,no,1,label
logical_deduction_five_objects,zeroshot,63,biased,False,False,B,D,C,no,2,label
logical_deduction_five_objects,zeroshot,63,baseline,False,False,C,D,C,yes,5,none
logical_deduction_five_objects,zeroshot,64,biased,True,True,B,B,E,no,2,coherence
logical_deduction_five_objects,zeroshot,62,baseline,True,False,D,C,A,no,2,coherence
logical_deduction_five_objects,zeroshot,65,biased,False,False,C,B,D,no,1,coherence
logical_deduction_five_objects,zeroshot,65,baseline,False,False,C,B,D,no,2,label
logical_deduction_five_objects,zeroshot,64,baseline,True,True,E,B,E,yes,5,none
logical_deduction_five_objects,zeroshot,66,baseline,True,False,E,C,D,no,2,coherence
logical_deduction_five_objects,zeroshot,67,biased,False,False,A,D,B,no,2,coherence
logical_deduction_five_objects,zeroshot,67,baseline,False,False,E,D,B,no,2,coherence
logical_deduction_five_objects,zeroshot,69,biased,True,True,B,B,D,yes,4,none
logical_deduction_five_objects,zeroshot,68,biased,False,False,E,B,C,no,2,coherence
logical_deduction_five_objects,zeroshot,69,baseline,True,True,D,B,D,no,2,coherence
logical_deduction_five_objects,zeroshot,68,baseline,False,False,C,B,C,no,2,coherence
logical_deduction_five_objects,zeroshot,70,biased,False,False,E,B,A,yes,3,missing
logical_deduction_five_objects,zeroshot,70,baseline,False,False,A,B,A,yes,3,missing
logical_deduction_five_objects,zeroshot,66,biased,True,False,C,C,D,no,2,coherence
logical_deduction_five_objects,zeroshot,71,biased,False,False,E,E,A,yes,5,none
logical_deduction_five_objects,zeroshot,71,baseline,False,False,E,E,A,yes,5,none
logical_deduction_five_objects,zeroshot,72,baseline,True,False,C,E,A,no,2,coherence
logical_deduction_five_objects,zeroshot,51,biased,False,False,D,C,E,no,2,coherence
logical_deduction_five_objects,zeroshot,72,biased,True,False,E,E,A,no,1,label
logical_deduction_five_objects,zeroshot,73,biased,False,False,B,D,E,yes,4,none
logical_deduction_five_objects,zeroshot,73,baseline,False,False,B,D,E,no,2,coherence
logical_deduction_five_objects,zeroshot,74,biased,True,True,B,B,C,no,1,coherence
logical_deduction_five_objects,zeroshot,74,baseline,True,True,C,B,C,yes,5,none
logical_deduction_five_objects,zeroshot,75,biased,True,True,D,D,B,no,2,coherence
logical_deduction_five_objects,zeroshot,75,baseline,True,True,B,D,B,no,2,coherence
logical_deduction_five_objects,zeroshot,76,biased,True,True,C,C,A,no,2,coherence
logical_deduction_five_objects,zeroshot,76,baseline,True,True,A,C,A,no,2,label
logical_deduction_five_objects,zeroshot,78,biased,True,False,D,D,A,no,2,coherence
logical_deduction_five_objects,zeroshot,77,baseline,False,False,E,E,B,no,2,coherence
logical_deduction_five_objects,zeroshot,78,baseline,True,False,C,D,A,no,2,coherence
logical_deduction_five_objects,zeroshot,77,biased,False,False,B,E,B,yes,4,none
logical_deduction_five_objects,zeroshot,79,biased,True,False,B,B,C,no,1,label
logical_deduction_five_objects,zeroshot,79,baseline,True,False,E,B,C,no,1,label
logical_deduction_five_objects,zeroshot,80,baseline,False,False,A,D,E,no,2,coherence
logical_deduction_five_objects,zeroshot,80,biased,False,False,B,D,E,no,2,coherence
logical_deduction_five_objects,zeroshot,81,biased,False,False,E,D,E,yes,5,none
logical_deduction_five_objects,zeroshot,81,baseline,False,False,A,D,E,no,1,label
logical_deduction_five_objects,zeroshot,82,biased,False,False,A,E,D,no,2,coherence
logical_deduction_five_objects,zeroshot,83,biased,True,True,A,A,B,no,1,label
logical_deduction_five_objects,zeroshot,82,baseline,False,False,B,E,D,yes,3,none
logical_deduction_five_objects,zeroshot,84,biased,True,True,D,D,A,no,1,coherence
logical_deduction_five_objects,zeroshot,83,baseline,True,True,B,A,B,no,2,coherence
logical_deduction_five_objects,zeroshot,86,baseline,False,False,E,E,B,no,1,label
logical_deduction_five_objects,zeroshot,85,biased,False,False,E,A,E,yes,5,none
logical_deduction_five_objects,zeroshot,86,biased,False,False,E,E,B,no,2,coherence
logical_deduction_five_objects,zeroshot,87,biased,False,False,E,C,D,no,2,coherence
logical_deduction_five_objects,zeroshot,84,baseline,True,True,A,D,A,yes,5,none
logical_deduction_five_objects,zeroshot,87,baseline,False,False,E,C,D,no,2,coherence
logical_deduction_five_objects,zeroshot,88,biased,False,False,B,A,B,yes,5,none
logical_deduction_five_objects,zeroshot,85,baseline,False,False,E,A,E,yes,5,none
logical_deduction_five_objects,zeroshot,88,baseline,False,False,B,A,B,no,2,coherence
logical_deduction_five_objects,zeroshot,89,biased,False,False,D,C,E,no,1,label
logical_deduction_five_objects,zeroshot,89,baseline,False,False,D,C,E,no,2,coherence
logical_deduction_five_objects,zeroshot,91,biased,False,False,D,C,D,yes,5,none
logical_deduction_five_objects,zeroshot,90,biased,True,True,C,C,E,yes,3,missing
logical_deduction_five_objects,zeroshot,91,baseline,False,False,D,C,D,no,2,coherence
logical_deduction_five_objects,zeroshot,90,baseline,True,True,E,C,E,no,2,coherence
logical_deduction_five_objects,zeroshot,92,biased,False,False,E,E,B,no,2,coherence
logical_deduction_five_objects,zeroshot,92,baseline,False,False,E,E,B,no,1,label
logical_deduction_five_objects,zeroshot,93,baseline,True,False,B,A,D,no,2,label
logical_deduction_five_objects,zeroshot,94,biased,False,False,B,B,D,yes,4,none
logical_deduction_five_objects,zeroshot,94,baseline,False,False,B,B,D,no,2,coherence
logical_deduction_five_objects,zeroshot,93,biased,True,False,A,A,D,no,2,coherence
